Date,GOOG,AMZN,MSFT,AAPL,BLK,JPM,IAU
2006-05-23,187.0887451171875,33.7599983215332,22.790000915527344,2.255357027053833,132.75,42.16999816894531,13.260000228881836
2006-05-24,189.9131622314453,35.189998626708984,23.5,2.2621428966522217,135.50999450683594,42.150001525878906,12.815999984741211
2006-05-25,190.7799072265625,35.630001068115234,23.739999771118164,2.297499895095825,136.47999572753906,42.849998474121094,12.956000328063965
2006-05-26,189.9629669189453,36.06999969482422,23.719999313354492,2.2696430683135986,137.3000030517578,43.22999954223633,13.020000457763672
2006-05-30,185.27554321289062,34.63999938964844,23.149999618530273,2.186429023742676,132.8800048828125,42.439998626708984,13.064000129699707
2006-05-31,185.21575927734375,34.61000061035156,22.649999618530273,2.134643077850342,134.0,42.63999938964844,12.84000015258789
2006-06-01,190.59559631347656,35.06999969482422,22.81999969482422,2.2203569412231445,133.5,43.58000183105469,12.539999961853027
2006-06-02,189.01153564453125,34.7599983215332,22.760000228881836,2.2021429538726807,136.0500030517578,43.810001373291016,12.720000267028809
2006-06-05,186.5208740234375,33.4900016784668,22.5,2.142857074737549,135.49000549316406,42.970001220703125,12.675999641418457
2006-06-06,194.266845703125,33.40999984741211,22.1299991607666,2.132857084274292,132.47999572753906,42.380001068115234,12.508000373840332
2006-06-07,192.53334045410156,33.77000045776367,22.040000915527344,2.0914289951324463,132.00999450683594,42.25,12.460000038146973
2006-06-08,195.91566467285156,33.54999923706055,22.110000610351562,2.1700000762939453,132.36000061035156,42.349998474121094,12.182000160217285
2006-06-09,192.563232421875,33.779998779296875,21.920000076293945,2.1157140731811523,132.7100067138672,42.099998474121094,12.055999755859375
2006-06-12,190.0576171875,33.599998474121094,21.709999084472656,2.0357139110565186,128.38999938964844,41.599998474121094,12.015999794006348
2006-06-13,192.53831481933594,33.470001220703125,21.510000228881836,2.083214044570923,123.58999633789062,40.529998779296875,11.173999786376953
2006-06-14,191.477294921875,33.68000030517578,21.8799991607666,2.057499885559082,122.51000213623047,39.970001220703125,11.119999885559082
2006-06-15,194.76995849609375,34.959999084472656,22.06999969482422,2.120713949203491,128.3300018310547,40.599998474121094,11.430000305175781
2006-06-16,194.62051391601562,35.09000015258789,22.100000381469727,2.0557138919830322,127.95999908447266,40.15999984741211,11.538000106811523
2006-06-19,193.3452911376953,35.06999969482422,22.549999237060547,2.0428569316864014,127.19000244140625,39.95000076293945,11.289999961853027
2006-06-20,192.8621063232422,35.47999954223633,22.559999465942383,2.052500009536743,127.25,40.4900016784668,11.449999809265137
2006-06-21,200.31417846679688,36.650001525878906,23.079999923706055,2.0664288997650146,131.24000549316406,41.209999084472656,11.6899995803833
2006-06-22,199.22824096679688,36.369998931884766,22.8799991607666,2.127856969833374,131.57000732421875,41.06999969482422,11.550000190734863
2006-06-23,201.674072265625,36.54999923706055,22.5,2.1010708808898926,132.0500030517578,40.869998931884766,11.619999885559082
2006-06-26,201.3552703857422,36.77000045776367,22.81999969482422,2.106786012649536,134.14999389648438,41.5,11.652000427246094
2006-06-27,200.4088134765625,36.47999954223633,22.860000610351562,2.0510709285736084,133.3699951171875,40.84000015258789,11.553999900817871
2006-06-28,202.29673767089844,36.70000076293945,23.15999984741211,2.000714063644409,133.72999572753906,41.27000045776367,11.520000457763672
2006-06-29,208.12489318847656,38.52000045776367,23.469999313354492,2.1060709953308105,136.99000549316406,42.68000030517578,11.920000076293945
2006-06-30,208.88206481933594,38.68000030517578,23.299999237060547,2.0453569889068604,139.1699981689453,42.0,12.246000289916992
2006-07-03,210.80982971191406,38.61000061035156,23.700000762939453,2.069643020629883,140.6300048828125,42.869998931884766,12.484000205993652
2006-07-05,209.94308471679688,37.11000061035156,23.350000381469727,2.0357139110565186,139.02000427246094,42.40999984741211,12.496000289916992
2006-07-06,210.8048553466797,36.79999923706055,23.479999542236328,1.991786003112793,140.47999572753906,42.45000076293945,12.609999656677246
2006-07-07,209.43997192382812,36.11000061035156,23.299999237060547,1.9785710573196411,138.83999633789062,42.40999984741211,12.539999961853027
2006-07-10,208.3191680908203,35.790000915527344,23.5,1.964285969734192,139.2100067138672,42.58000183105469,12.430000305175781
2006-07-11,211.48728942871094,35.65999984741211,23.100000381469727,1.9874999523162842,140.5,42.869998931884766,12.79800033569336
2006-07-12,207.845947265625,34.630001068115234,22.639999389648438,1.8914289474487305,139.5500030517578,42.25,12.989999771118164
2006-07-13,203.6516571044922,33.72999954223633,22.260000228881836,1.8660709857940674,135.8300018310547,41.38999938964844,13.119999885559082
2006-07-14,200.99661254882812,32.91999816894531,22.290000915527344,1.809643030166626,132.97999572753906,40.88999938964844,13.215999603271484
2006-07-17,203.1834259033203,33.66999816894531,22.479999542236328,1.8703570365905762,135.0800018310547,40.72999954223633,12.805999755859375
2006-07-18,200.7724609375,33.4900016784668,22.739999771118164,1.8892860412597656,127.97000122070312,40.709999084472656,12.571999549865723
2006-07-19,198.75502014160156,34.47999954223633,23.399999618530273,1.932142972946167,130.91000366210938,43.04999923706055,12.838000297546387
2006-07-20,192.8372039794922,34.18000030517578,22.850000381469727,2.1607139110565186,128.7100067138672,42.97999954223633,12.515999794006348
2006-07-21,194.3266143798828,33.189998626708984,23.8700008392334,2.1685709953308105,126.22000122070312,43.150001525878906,12.369999885559082
2006-07-24,194.7201385498047,34.310001373291016,24.0,2.193571090698242,129.0,44.20000076293945,12.215999603271484
2006-07-25,193.95301818847656,33.59000015258789,24.219999313354492,2.2117860317230225,130.8699951171875,44.630001068115234,12.338000297546387
2006-07-26,192.0302276611328,26.260000228881836,24.3700008392334,2.2810709476470947,128.0500030517578,44.650001525878906,12.399999618530273
2006-07-27,190.4860076904297,26.559999465942383,23.8700008392334,2.2642860412597656,128.5500030517578,44.70000076293945,12.592000007629395
2006-07-28,193.3353271484375,27.170000076293945,24.25,2.3424999713897705,129.99000549316406,45.47999954223633,12.630000114440918
2006-07-31,192.5781707763672,26.889999389648438,24.059999465942383,2.427143096923828,129.16000366210938,45.619998931884766,12.652000427246094
2006-08-01,187.0538787841797,26.31999969482422,23.989999771118164,2.3992860317230225,127.26000213623047,45.5099983215332,12.887999534606934
2006-08-02,182.92933654785156,26.09000015258789,24.299999237060547,2.434286117553711,127.19999694824219,45.4900016784668,12.946000099182129
2006-08-03,186.9940948486328,26.690000534057617,24.209999084472656,2.4853570461273193,128.3000030517578,45.65999984741211,12.829999923706055
2006-08-04,186.2269744873047,27.290000915527344,24.290000915527344,2.43928599357605,127.1500015258789,45.119998931884766,12.871999740600586
2006-08-07,188.26931762695312,26.780000686645508,24.219999313354492,2.4003570079803467,126.6500015258789,45.27000045776367,12.925999641418457
2006-08-08,189.7886199951172,26.360000610351562,24.34000015258789,2.313570976257324,125.43000030517578,44.9900016784668,12.821999549865723
2006-08-09,187.76620483398438,26.209999084472656,24.440000534057617,2.271070957183838,124.11000061035156,44.349998474121094,12.942000389099121
2006-08-10,186.4013214111328,26.489999771118164,24.459999084472656,2.2882139682769775,125.9000015258789,44.04999923706055,12.663999557495117
2006-08-11,183.5619659423828,26.06999969482422,24.43000030517578,2.273214101791382,125.36000061035156,43.93000030517578,12.5600004196167
2006-08-14,184.0252227783203,26.530000686645508,24.530000686645508,2.2835710048675537,123.83999633789062,43.88999938964844,12.456000328063965
2006-08-15,189.773681640625,27.770000457763672,24.6200008392334,2.37321400642395,127.31999969482422,45.040000915527344,12.399999618530273
2006-08-16,193.13607788085938,27.950000762939453,24.700000762939453,2.427856922149658,129.72999572753906,45.470001220703125,12.479999542236328
2006-08-17,192.17965698242188,29.09000015258789,24.700000762939453,2.413928985595703,132.2100067138672,45.459999084472656,12.229999542236328
2006-08-18,190.96421813964844,29.1200008392334,25.790000915527344,2.4253571033477783,133.0500030517578,45.709999084472656,12.220000267028809
2006-08-21,187.94554138183594,28.1299991607666,26.1200008392334,2.377142906188965,131.60000610351562,45.459999084472656,12.494000434875488
2006-08-22,188.43869018554688,28.3700008392334,25.6200008392334,2.4149999618530273,132.4499969482422,45.349998474121094,12.428000450134277
2006-08-23,186.01776123046875,28.139999389648438,25.670000076293945,2.4039289951324463,132.5,45.52000045776367,12.38599967956543
2006-08-24,186.16720581054688,27.969999313354492,25.739999771118164,2.421786069869995,130.00999450683594,45.68000030517578,12.35200023651123
2006-08-25,185.93307495117188,28.030000686645508,25.850000381469727,2.455357074737549,128.39999389648438,45.52000045776367,12.350000381469727
2006-08-28,189.7637176513672,28.90999984741211,25.950000762939453,2.3921430110931396,129.75,46.02000045776367,12.1899995803833
2006-08-29,188.7674560546875,29.520000457763672,25.84000015258789,2.374285936355591,127.1500015258789,45.970001220703125,12.210000038146973
2006-08-30,189.66409301757812,30.670000076293945,25.799999237060547,2.3914289474487305,129.7899932861328,45.72999954223633,12.312000274658203
2006-08-31,188.55824279785156,30.829999923706055,25.700000762939453,2.4232139587402344,130.14999389648438,45.65999984741211,12.46399974822998
2006-09-01,188.59310913085938,31.760000228881836,25.84000015258789,2.442142963409424,133.17999267578125,45.72999954223633,12.456000328063965
2006-09-05,191.4623565673828,32.22999954223633,25.610000610351562,2.552856922149658,133.1199951171875,45.79999923706055,12.71399974822998
2006-09-06,189.3602294921875,30.799999237060547,25.610000610351562,2.501070976257324,133.24000549316406,45.880001068115234,12.581999778747559
2006-09-07,188.53831481933594,29.729999542236328,25.43000030517578,2.5999999046325684,132.11000061035156,45.20000076293945,12.26200008392334
2006-09-08,188.21951293945312,30.510000228881836,25.600000381469727,2.5899999141693115,133.00999450683594,45.2599983215332,12.13599967956543
2006-09-11,191.32785034179688,30.790000915527344,25.90999984741211,2.5892860889434814,131.91000366210938,45.38999938964844,11.718000411987305
2006-09-12,195.21827697753906,31.719999313354492,25.93000030517578,2.5939290523529053,135.22000122070312,46.0099983215332,11.697999954223633
2006-09-13,202.52587890625,31.670000076293945,25.979999542236328,2.6500000953674316,143.88999938964844,46.400001525878906,11.732000350952148
2006-09-14,201.2357177734375,31.649999618530273,26.329999923706055,2.6489291191101074,145.89999389648438,46.5,11.444000244140625
2006-09-15,204.17469787597656,32.52000045776367,26.850000381469727,2.6464290618896484,148.0,46.95000076293945,11.48799991607666
2006-09-18,206.5707244873047,32.08000183105469,26.790000915527344,2.6389288902282715,146.5399932861328,46.58000183105469,11.661999702453613
2006-09-19,201.15103149414062,31.579999923706055,26.860000610351562,2.634643077850342,145.16000366210938,46.79999923706055,11.381999969482422
2006-09-20,197.75875854492188,32.119998931884766,27.18000030517578,2.687856912612915,145.07000732421875,47.220001220703125,11.460000038146973
2006-09-21,202.6653594970703,30.219999313354492,26.899999618530273,2.6660709381103516,144.47000122070312,46.810001373291016,11.604000091552734
2006-09-22,201.13609313964844,30.84000015258789,26.65999984741211,2.607142925262451,144.39999389648438,46.81999969482422,11.711999893188477
2006-09-25,201.2357177734375,31.790000915527344,26.950000762939453,2.705357074737549,146.89999389648438,46.90999984741211,11.6899995803833
2006-09-26,202.67532348632812,32.5,27.200000762939453,2.7717859745025635,148.94000244140625,46.900001525878906,11.75
2006-09-27,200.70770263671875,32.33000183105469,27.440000534057617,2.728929042816162,149.30999755859375,46.84000015258789,11.970000267028809
2006-09-28,201.03646850585938,31.84000015258789,27.399999618530273,2.750356912612915,149.89999389648438,47.150001525878906,11.960000038146973
2006-09-29,200.19960021972656,32.119998931884766,27.350000381469727,2.749285936355591,149.0,46.959999084472656,11.904000282287598
2006-10-02,199.970458984375,30.8700008392334,27.360000610351562,2.6735711097717285,144.6999969482422,46.869998931884766,11.819999694824219
2006-10-03,201.26560974121094,31.700000762939453,27.3700008392334,2.645714044570923,144.82000732421875,47.75,11.430000305175781
2006-10-04,207.07383728027344,32.7599983215332,27.940000534057617,2.692142963409424,147.4499969482422,47.4900016784668,11.27400016784668
2006-10-05,205.13609313964844,33.31999969482422,27.920000076293945,2.672499895095825,149.10000610351562,47.40999984741211,11.392000198364258
2006-10-06,209.46487426757812,32.59000015258789,27.8700008392334,2.6507139205932617,149.02000427246094,46.86000061035156,11.369999885559082
2006-10-09,213.69900512695312,33.380001068115234,27.719999313354492,2.6653571128845215,150.02000427246094,47.11000061035156,11.434000015258789
2006-10-10,212.5283966064453,32.619998931884766,27.690000534057617,2.636070966720581,153.6999969482422,47.529998779296875,11.38599967956543
2006-10-11,212.45367431640625,32.90999984741211,27.540000915527344,2.615356922149658,152.50999450683594,47.63999938964844,11.369999885559082
2006-10-12,212.9219207763672,33.54999923706055,28.219999313354492,2.687856912612915,151.8800048828125,48.2599983215332,11.484000205993652
2006-10-13,212.8521728515625,33.31999969482422,28.3700008392334,2.679286003112793,149.5,48.15999984741211,11.720000267028809
2006-10-16,210.08753967285156,32.599998474121094,28.450000762939453,2.692857027053833,148.49000549316406,47.72999954223633,11.836000442504883
2006-10-17,209.53460693359375,32.470001220703125,28.440000534057617,2.6532139778137207,148.4499969482422,47.9900016784668,11.72599983215332
2006-10-18,208.87210083007812,32.310001373291016,28.520000457763672,2.6617860794067383,148.7100067138672,47.209999084472656,11.711999893188477
2006-10-19,212.2344970703125,32.540000915527344,28.290000915527344,2.821070909500122,146.85000610351562,46.869998931884766,11.907999992370605
2006-10-20,228.97674560546875,32.56999969482422,28.43000030517578,2.8553569316864014,145.61000061035156,47.119998931884766,11.741999626159668
2006-10-23,239.49232482910156,32.880001068115234,28.450000762939453,2.9092860221862793,148.25,47.38999938964844,11.545999526977539
2006-10-24,235.77127075195312,33.630001068115234,28.280000686645508,2.8946430683135986,147.0,47.13999938964844,11.640000343322754
2006-10-25,242.39146423339844,37.68000030517578,28.309999465942383,2.9171431064605713,147.00999450683594,47.27000045776367,11.746000289916992
2006-10-26,241.64425659179688,38.29999923706055,28.350000381469727,2.935357093811035,151.97000122070312,47.77000045776367,11.845999717712402
2006-10-27,236.71273803710938,38.2400016784668,28.34000015258789,2.871786117553711,149.5,47.290000915527344,11.890000343322754
2006-10-30,237.3951873779297,38.150001525878906,28.530000686645508,2.872143030166626,155.0,47.45000076293945,11.982000350952148
2006-10-31,237.30552673339844,38.09000015258789,28.709999084472656,2.895714044570923,150.83999633789062,47.439998626708984,12.026000022888184
2006-11-01,232.8771209716797,37.560001373291016,28.809999465942383,2.8271429538726807,149.0500030517578,46.93000030517578,12.29800033569336
2006-11-02,234.07762145996094,37.45000076293945,28.770000457763672,2.820713996887207,146.97000122070312,46.900001525878906,12.399999618530273
2006-11-03,235.0190887451172,37.459999084472656,28.729999542236328,2.7960710525512695,145.35000610351562,46.88999938964844,12.477999687194824
2006-11-06,237.58447265625,38.209999084472656,28.84000015258789,2.8467860221862793,144.27000427246094,47.650001525878906,12.394000053405762
2006-11-07,235.40264892578125,38.77000045776367,28.950000762939453,2.875356912612915,145.80999755859375,47.4900016784668,12.420000076293945
2006-11-08,236.6131134033203,39.470001220703125,28.979999542236328,2.944643020629883,144.4499969482422,47.63999938964844,12.236000061035156
2006-11-09,235.4325408935547,38.84000015258789,29.260000228881836,2.976428985595703,143.22999572753906,47.2400016784668,12.605999946594238
2006-11-10,235.8908233642578,39.2599983215332,29.239999771118164,2.9685709476470947,141.75999450683594,47.61000061035156,12.496000289916992
2006-11-13,239.61685180664062,39.9900016784668,29.350000381469727,3.012500047683716,141.6199951171875,47.65999984741211,12.425999641418457
2006-11-14,243.73641967773438,41.5099983215332,29.229999542236328,3.0357139110565186,141.6199951171875,47.75,12.331999778747559
2006-11-15,245.0465087890625,42.599998474121094,29.1200008392334,3.00178599357605,144.0,47.45000076293945,12.378000259399414
2006-11-16,247.0240936279297,42.84000015258789,29.469999313354492,3.057499885559082,145.3800048828125,47.849998474121094,12.265999794006348
2006-11-17,248.4636993408203,42.54999923706055,29.399999618530273,3.066071033477783,147.1699981689453,47.65999984741211,12.354000091552734
2006-11-20,246.60067749023438,42.439998626708984,29.889999389648438,3.0882139205932617,148.5500030517578,47.900001525878906,12.354000091552734
2006-11-21,253.8734130859375,42.540000915527344,29.920000076293945,3.164285898208618,149.10000610351562,47.75,12.470000267028809
2006-11-22,253.05648803710938,42.959999084472656,29.920000076293945,3.2253570556640625,150.16000366210938,47.59000015258789,12.543999671936035
2006-11-24,251.55709838867188,42.40999984741211,29.760000228881836,3.2725000381469727,149.75,47.27000045776367,12.697999954223633
2006-11-27,241.46990966796875,40.849998474121094,29.479999542236328,3.197856903076172,146.97999572753906,46.630001068115234,12.739999771118164
2006-11-28,243.83604431152344,40.91999816894531,29.389999389648438,3.2789289951324463,145.2100067138672,46.20000076293945,12.708000183105469
2006-11-29,241.42010498046875,40.630001068115234,29.56999969482422,3.2785708904266357,144.60000610351562,46.66999816894531,12.64799976348877
2006-11-30,241.4998016357422,40.34000015258789,29.360000610351562,3.273571014404297,143.3699951171875,46.279998779296875,12.883999824523926
2006-12-01,239.50228881835938,39.40999984741211,29.1200008392334,3.2614290714263916,142.3000030517578,46.0099983215332,12.829999923706055
2006-12-04,241.5197296142578,39.099998474121094,29.329999923706055,3.254286050796509,145.74000549316406,46.84000015258789,12.836000442504883
2006-12-05,242.59071350097656,38.97999954223633,29.1299991607666,3.259643077850342,146.6999969482422,47.20000076293945,12.777999877929688
2006-12-06,243.44252014160156,38.900001525878906,28.989999771118164,3.208214044570923,147.08999633789062,46.83000183105469,12.53600025177002
2006-12-07,240.41885375976562,38.119998931884766,28.850000381469727,3.1085710525512695,147.82000732421875,46.630001068115234,12.552000045776367
2006-12-08,241.15110778808594,38.459999084472656,29.399999618530273,3.1521430015563965,147.14999389648438,46.7599983215332,12.413999557495117
2006-12-11,241.0614471435547,38.689998626708984,29.540000915527344,3.169642925262451,145.3000030517578,47.54999923706055,12.527999877929688
2006-12-12,239.99046325683594,38.459999084472656,29.43000030517578,3.0764288902282715,146.10000610351562,47.630001068115234,12.517999649047852
2006-12-13,238.6006622314453,38.5,29.549999237060547,3.180356979370117,146.17999267578125,47.599998474121094,12.494000434875488
2006-12-14,240.15982055664062,39.02000045776367,30.06999969482422,3.1624999046325684,146.05999755859375,47.95000076293945,12.428000450134277
2006-12-15,239.2532196044922,40.0099983215332,30.190000534057617,3.132857084274292,145.86000061035156,48.29999923706055,12.222000122070312
2006-12-18,230.535888671875,39.2599983215332,29.889999389648438,3.052500009536743,144.99000549316406,48.22999954223633,12.220000267028809
2006-12-19,233.44000244140625,39.41999816894531,29.989999771118164,3.0824999809265137,145.75,48.27000045776367,12.369999885559082
2006-12-20,230.58570861816406,40.0099983215332,30.09000015258789,3.0271430015563965,146.86000061035156,48.220001220703125,12.34000015258789
2006-12-21,227.2482147216797,39.88999938964844,29.979999542236328,2.960714101791382,149.39999389648438,48.650001525878906,12.284000396728516
2006-12-22,226.9393768310547,40.2400016784668,29.639999389648438,2.93571400642395,149.5500030517578,47.88999938964844,12.317999839782715
2006-12-26,227.91073608398438,39.79999923706055,29.989999771118164,2.9110710620880127,149.13999938964844,48.310001373291016,12.394000053405762
2006-12-27,233.14112854003906,40.290000915527344,30.020000457763672,2.911428928375244,151.64999389648438,48.95000076293945,12.47599983215332
2006-12-28,230.4163360595703,40.209999084472656,29.979999542236328,2.888214111328125,153.5,48.91999816894531,12.609999656677246
2006-12-29,229.38023376464844,39.459999084472656,29.860000610351562,3.0299999713897705,151.89999389648438,48.29999923706055,12.649999618530273
2007-01-03,232.9219512939453,38.70000076293945,29.860000610351562,2.992856979370117,155.1199951171875,48.06999969482422,12.460000038146973
2007-01-04,240.72769165039062,38.900001525878906,29.809999465942383,3.059286117553711,156.7899932861328,48.189998626708984,12.343999862670898
2007-01-05,242.6853485107422,38.369998931884766,29.639999389648438,3.0374999046325684,156.75,47.790000915527344,12.041999816894531
2007-01-08,240.88710021972656,37.5,29.93000030517578,3.052500009536743,159.63999938964844,47.95000076293945,12.107999801635742
2007-01-09,241.843505859375,37.779998779296875,29.959999084472656,3.3060710430145264,160.64999389648438,47.75,12.187999725341797
2007-01-10,243.8161163330078,37.150001525878906,29.65999984741211,3.4642860889434814,164.89999389648438,48.099998474121094,12.140000343322754
2007-01-11,248.9269561767578,37.400001525878906,30.700000762939453,3.421428918838501,168.02000427246094,48.310001373291016,12.149999618530273
2007-01-12,251.55709838867188,38.20000076293945,31.209999084472656,3.379286050796509,172.5,47.9900016784668,12.4399995803833
2007-01-16,251.1984405517578,38.65999984741211,31.15999984741211,3.4678568840026855,171.4600067138672,48.38999938964844,12.399999618530273
2007-01-17,247.71151733398438,37.880001068115234,31.100000381469727,3.391071081161499,173.19000244140625,48.43000030517578,12.552000045776367
2007-01-18,243.00416564941406,36.97999954223633,31.0,3.1810710430145264,170.05999755859375,48.150001525878906,12.449999809265137
2007-01-19,243.9605712890625,37.02000045776367,31.110000610351562,3.1607139110565186,169.67999267578125,48.7599983215332,12.62399959564209
2007-01-22,239.522216796875,36.95000076293945,30.719999313354492,3.0996429920196533,169.27999877929688,49.65999984741211,12.567999839782715
2007-01-23,238.63055419921875,36.43000030517578,30.739999771118164,3.06071400642395,176.14999389648438,49.83000183105469,12.855999946594238
2007-01-24,248.60317993164062,37.2599983215332,31.09000015258789,3.0964291095733643,171.99000549316406,50.36000061035156,12.881999969482422
2007-01-25,243.13368225097656,37.08000183105469,30.450000762939453,3.080357074737549,169.6999969482422,50.209999084472656,12.826000213623047
2007-01-26,246.99420166015625,36.849998474121094,30.600000381469727,3.049285888671875,169.1699981689453,49.70000076293945,12.836000442504883
2007-01-29,245.31549072265625,37.43000030517578,30.530000686645508,3.0692861080169678,168.5800018310547,49.470001220703125,12.772000312805176
2007-01-30,246.23704528808594,37.04999923706055,30.479999542236328,3.055356979370117,168.1199951171875,50.18000030517578,12.859999656677246
2007-01-31,249.8136444091797,37.66999816894531,30.860000610351562,3.061785936355591,167.75999450683594,50.93000030517578,12.970000267028809
2007-02-01,239.9755096435547,38.70000076293945,30.559999465942383,3.0264289379119873,169.32000732421875,51.209999084472656,13.055999755859375
2007-02-02,239.85098266601562,37.38999938964844,30.190000534057617,3.0267860889434814,169.0800018310547,50.93000030517578,12.869999885559082
2007-02-05,232.70774841308594,37.15999984741211,29.610000610351562,2.997857093811035,170.64999389648438,50.959999084472656,12.868000030517578
2007-02-06,234.8596954345703,38.27000045776367,29.510000228881836,3.005357027053833,170.8000030517578,51.0,12.973999977111816
2007-02-07,234.12742614746094,38.97999954223633,29.3700008392334,3.0767860412597656,172.5399932861328,51.209999084472656,12.947999954223633
2007-02-08,234.63552856445312,39.099998474121094,29.260000228881836,3.07785701751709,173.44000244140625,50.93000030517578,13.116000175476074
2007-02-09,230.0825958251953,38.720001220703125,28.979999542236328,2.973928928375244,173.67999267578125,50.41999816894531,13.239999771118164
2007-02-12,228.28932189941406,38.849998474121094,28.940000534057617,3.0314290523529053,171.32000732421875,50.439998626708984,13.145999908447266
2007-02-13,228.69281005859375,39.310001373291016,29.010000228881836,3.0250000953674316,170.50999450683594,50.95000076293945,13.184000015258789
2007-02-14,232.0950469970703,40.13999938964844,29.399999618530273,3.046428918838501,172.13999938964844,51.41999816894531,13.289999961853027
2007-02-15,229.87338256835938,40.060001373291016,29.459999084472656,3.0432140827178955,175.58999633789062,51.209999084472656,13.300000190734863
2007-02-16,234.09255981445312,40.33000183105469,28.739999771118164,3.0296430587768555,173.5399932861328,51.25,13.284000396728516
2007-02-20,235.1685333251953,41.5099983215332,28.829999923706055,3.067857027053833,174.0,51.630001068115234,13.074000358581543
2007-02-21,237.04150390625,41.2599983215332,29.350000381469727,3.18571400642395,172.63999938964844,51.650001525878906,13.472000122070312
2007-02-22,237.03652954101562,41.0,29.389999389648438,3.1967859268188477,175.00999450683594,51.63999938964844,13.454000473022461
2007-02-23,234.43128967285156,40.779998779296875,28.899999618530273,3.1810710430145264,174.35000610351562,51.029998779296875,13.555999755859375
2007-02-26,231.596923828125,40.880001068115234,29.06999969482422,3.1610710620880127,167.5800018310547,50.810001373291016,13.64799976348877
2007-02-27,223.54708862304688,38.83000183105469,27.8700008392334,2.997499942779541,163.0399932861328,49.220001220703125,13.149999618530273
2007-02-28,223.8858184814453,39.13999938964844,28.170000076293945,3.0217859745025635,159.25,49.38999938964844,13.295999526977539
2007-03-01,223.27809143066406,38.849998474121094,28.09000015258789,3.109286069869995,158.5399932861328,49.20000076293945,13.173999786376953
2007-03-02,218.52093505859375,37.689998626708984,27.760000228881836,3.0503571033477783,155.6999969482422,48.189998626708984,12.73799991607666
2007-03-05,219.6516876220703,37.04999923706055,27.549999237060547,3.0828568935394287,152.50999450683594,47.540000915527344,12.604000091552734
2007-03-06,227.9207000732422,38.58000183105469,27.829999923706055,3.1496429443359375,155.08999633789062,48.52000045776367,12.855999946594238
2007-03-07,226.96926879882812,38.36000061035156,27.610000610351562,3.132857084274292,155.8000030517578,48.36000061035156,12.890000343322754
2007-03-08,226.510986328125,38.099998474121094,27.31999969482422,3.142857074737549,157.55999755859375,48.7400016784668,12.928000450134277
2007-03-09,225.63426208496094,38.84000015258789,27.290000915527344,3.1417860984802246,158.6199951171875,48.81999969482422,12.890000343322754
2007-03-12,226.5259246826172,38.810001373291016,27.440000534057617,3.2096428871154785,159.30999755859375,48.84000015258789,12.906000137329102
2007-03-13,220.68780517578125,37.81999969482422,26.719999313354492,3.1571431159973145,153.36000061035156,46.70000076293945,12.767999649047852
2007-03-14,223.1635284423828,38.08000183105469,27.399999618530273,3.2142860889434814,153.60000610351562,47.29999923706055,12.812000274658203
2007-03-15,222.26190185546875,37.779998779296875,27.280000686645508,3.1989290714263916,155.9199981689453,47.70000076293945,12.824000358581543
2007-03-16,219.6018829345703,37.849998474121094,27.329999923706055,3.1996428966522217,156.07000732421875,47.029998779296875,12.9399995803833
2007-03-19,222.77996826171875,38.45000076293945,27.829999923706055,3.254642963409424,158.30999755859375,47.58000183105469,12.982000350952148
2007-03-20,221.80860900878906,38.58000183105469,27.84000015258789,3.2671430110931396,154.3300018310547,47.75,13.050000190734863
2007-03-21,227.4225616455078,39.79999923706055,28.520000457763672,3.3524999618530273,158.42999267578125,49.04999923706055,13.168000221252441
2007-03-22,230.15731811523438,39.4900016784668,28.270000457763672,3.3557140827178955,158.17999267578125,48.470001220703125,13.170000076293945
2007-03-23,230.05270385742188,38.97999954223633,28.020000457763672,3.3399999141693115,160.36000061035156,48.52000045776367,13.045999526977539
2007-03-26,231.6317901611328,39.0099983215332,28.219999313354492,3.4232139587402344,159.52999877929688,48.70000076293945,13.180000305175781
2007-03-27,230.94436645507812,39.369998931884766,27.719999313354492,3.4092860221862793,158.57000732421875,48.56999969482422,13.152000427246094
2007-03-28,230.07760620117188,39.34000015258789,27.639999389648438,3.3299999237060547,156.6999969482422,47.9900016784668,13.229999542236328
2007-03-29,229.5994110107422,39.810001373291016,27.75,3.3482139110565186,156.00999450683594,48.5,13.137999534606934
2007-03-30,228.2245635986328,39.790000915527344,27.8700008392334,3.318213939666748,156.30999755859375,48.380001068115234,13.166000366210938
2007-04-02,228.40887451171875,40.41999816894531,27.739999771118164,3.3446431159973145,154.10000610351562,48.2400016784668,13.182000160217285
2007-04-03,235.4176025390625,41.189998626708984,27.8700008392334,3.375,156.00999450683594,48.560001373291016,13.182000160217285
2007-04-04,234.63055419921875,41.529998779296875,28.5,3.366786003112793,155.77999877929688,48.560001373291016,13.378000259399414
2007-04-05,234.8746337890625,41.68000030517578,28.549999237060547,3.3814289569854736,156.50999450683594,48.77000045776367,13.390000343322754
2007-04-09,233.2307891845703,41.65999984741211,28.56999969482422,3.3446431159973145,155.3699951171875,49.0,13.319999694824219
2007-04-10,232.3789825439453,41.86000061035156,28.399999618530273,3.3660709857940674,158.58999633789062,49.2400016784668,13.423999786376953
2007-04-11,231.3976593017578,41.68000030517578,28.110000610351562,3.306786060333252,157.02999877929688,49.150001525878906,13.423999786376953
2007-04-12,232.82232666015625,42.27000045776367,28.540000915527344,3.2925000190734863,156.50999450683594,49.20000076293945,13.411999702453613
